link,status
https://www.facebook.com/groups/1573967270163785/user/100081766222808/,0
https://www.facebook.com/groups/1573967270163785/user/100089830620484/,0
https://www.facebook.com/groups/1573967270163785/user/100037552511859/,0
https://www.facebook.com/groups/1573967270163785/user/61558984171165/,0
https://www.facebook.com/groups/1573967270163785/user/100052864654377/,0
https://www.facebook.com/groups/1573967270163785/user/100094236440745/,0
https://www.facebook.com/groups/1573967270163785/user/100030598201957/,0
https://www.facebook.com/groups/1573967270163785/user/61550868747289/,0
https://www.facebook.com/groups/1573967270163785/user/61566393741006/,0
https://www.facebook.com/groups/1573967270163785/user/100085048324917/,0
https://www.facebook.com/groups/1573967270163785/user/100075903008950/,0
https://www.facebook.com/groups/1573967270163785/user/100051728087440/,0
https://www.facebook.com/groups/1573967270163785/user/100088133347837/,0
https://www.facebook.com/groups/1573967270163785/user/61558517275547/,0
https://www.facebook.com/groups/1573967270163785/user/100080589791054/,0
https://www.facebook.com/groups/1573967270163785/user/100040639291013/,0
https://www.facebook.com/groups/1573967270163785/user/100032289019489/,0
https://www.facebook.com/groups/1573967270163785/user/61562446762337/,0
https://www.facebook.com/groups/1573967270163785/user/61572291347530/,0
https://www.facebook.com/groups/1573967270163785/user/100047689789720/,0
https://www.facebook.com/groups/1573967270163785/user/100079703894021/,0
https://www.facebook.com/groups/1573967270163785/user/100091477231143/,0
https://www.facebook.com/groups/1573967270163785/user/100090217748092/,0
https://www.facebook.com/groups/1573967270163785/user/100027454202055/,0
https://www.facebook.com/groups/1573967270163785/user/100030818449500/,0
https://www.facebook.com/groups/1573967270163785/user/100029552556154/,0
https://www.facebook.com/groups/1573967270163785/user/100059908154497/,0
https://www.facebook.com/groups/1573967270163785/user/61550597755952/,0
https://www.facebook.com/groups/1573967270163785/user/100090927450907/,0
https://www.facebook.com/groups/1573967270163785/user/100093529976265/,0
https://www.facebook.com/groups/1573967270163785/user/61565693084163/,0
https://www.facebook.com/groups/1573967270163785/user/100044923924200/,0
https://www.facebook.com/groups/1573967270163785/user/61564971715075/,0
https://www.facebook.com/groups/1573967270163785/user/100026985333350/,0
https://www.facebook.com/groups/1573967270163785/user/100068077388724/,0
https://www.facebook.com/groups/1573967270163785/user/100056254878893/,0
https://www.facebook.com/groups/1573967270163785/user/100089216529972/,0
https://www.facebook.com/groups/1573967270163785/user/61560941331692/,0
https://www.facebook.com/groups/1573967270163785/user/100025465332987/,0
https://www.facebook.com/groups/1573967270163785/user/61572459530009/,0
https://www.facebook.com/groups/1573967270163785/user/61555391833722/,0
https://www.facebook.com/groups/1573967270163785/user/100005056770485/,0
https://www.facebook.com/groups/1573967270163785/user/100090815944208/,0
https://www.facebook.com/groups/1573967270163785/user/100034230045190/,0
https://www.facebook.com/groups/1573967270163785/user/61552207326835/,0
https://www.facebook.com/groups/1573967270163785/user/100095089287024/,0
https://www.facebook.com/groups/1573967270163785/user/100056154245727/,0
https://www.facebook.com/groups/1573967270163785/user/61556956760978/,0
https://www.facebook.com/groups/1573967270163785/user/61563602645299/,0
https://www.facebook.com/groups/1573967270163785/user/61568707677075/,0
https://www.facebook.com/groups/1573967270163785/user/100082852710325/,0
https://www.facebook.com/groups/1573967270163785/user/100065155064930/,0
https://www.facebook.com/groups/1573967270163785/user/100036445367978/,0
https://www.facebook.com/groups/1573967270163785/user/61552315646533/,0
https://www.facebook.com/groups/1573967270163785/user/61569682520808/,0
https://www.facebook.com/groups/1573967270163785/user/61552304761705/,0
https://www.facebook.com/groups/1573967270163785/user/61554304405646/,0
https://www.facebook.com/groups/1573967270163785/user/100086592554120/,0
https://www.facebook.com/groups/1573967270163785/user/100011763425287/,0
https://www.facebook.com/groups/1573967270163785/user/100081466293161/,0
https://www.facebook.com/groups/1573967270163785/user/61572114762036/,0
https://www.facebook.com/groups/1573967270163785/user/100082378353193/,0
https://www.facebook.com/groups/1573967270163785/user/100042055367563/,0
https://www.facebook.com/groups/1573967270163785/user/100009405215433/,0
https://www.facebook.com/groups/1573967270163785/user/100091407911490/,0
https://www.facebook.com/groups/1573967270163785/user/61554734897367/,0
https://www.facebook.com/groups/1573967270163785/user/100045238254233/,0
https://www.facebook.com/groups/1573967270163785/user/61557764601130/,0
https://www.facebook.com/groups/1573967270163785/user/100088690224045/,0
https://www.facebook.com/groups/1573967270163785/user/61562102120146/,0
https://www.facebook.com/groups/1573967270163785/user/100026740395120/,0
https://www.facebook.com/groups/1573967270163785/user/100079879074173/,0
https://www.facebook.com/groups/1573967270163785/user/100030914536889/,0
https://www.facebook.com/groups/1573967270163785/user/100034005286552/,0
https://www.facebook.com/groups/1573967270163785/user/100090040620588/,0
https://www.facebook.com/groups/1573967270163785/user/100039769421554/,0
https://www.facebook.com/groups/1573967270163785/user/61550941417352/,0
https://www.facebook.com/groups/1573967270163785/user/100050640668120/,0
https://www.facebook.com/groups/1573967270163785/user/100030668050426/,0
https://www.facebook.com/groups/1573967270163785/user/61551880570904/,0
https://www.facebook.com/groups/1573967270163785/user/100060397065935/,0
https://www.facebook.com/groups/1573967270163785/user/61556288638189/,0
https://www.facebook.com/groups/1573967270163785/user/61552483538814/,0
https://www.facebook.com/groups/1573967270163785/user/61571767601000/,0
https://www.facebook.com/groups/1573967270163785/user/61562975738312/,0
https://www.facebook.com/groups/1573967270163785/user/100093195752421/,0
https://www.facebook.com/groups/1573967270163785/user/61571479857275/,0
https://www.facebook.com/groups/1573967270163785/user/100088476288840/,0
https://www.facebook.com/groups/1573967270163785/user/100088305468213/,0
https://www.facebook.com/groups/1573967270163785/user/100087534082320/,0
https://www.facebook.com/groups/1573967270163785/user/100078846997560/,0
https://www.facebook.com/groups/1573967270163785/user/61558365526616/,0
https://www.facebook.com/groups/1573967270163785/user/100073658182150/,0
https://www.facebook.com/groups/1573967270163785/user/100032696566764/,0
https://www.facebook.com/groups/1573967270163785/user/100033793626481/,0
https://www.facebook.com/groups/1573967270163785/user/100071514211367/,0
https://www.facebook.com/groups/1573967270163785/user/100064743767427/,0
https://www.facebook.com/groups/1573967270163785/user/100079627639373/,0
https://www.facebook.com/groups/1573967270163785/user/100080689964973/,0
https://www.facebook.com/groups/1573967270163785/user/100087896168673/,0
https://www.facebook.com/groups/1573967270163785/user/100089556711200/,0
https://www.facebook.com/groups/1573967270163785/user/100092321406736/,0
https://www.facebook.com/groups/1573967270163785/user/100094149834395/,0
https://www.facebook.com/groups/1573967270163785/user/100082168927656/,0
https://www.facebook.com/groups/1573967270163785/user/100018947449810/,0
https://www.facebook.com/groups/1573967270163785/user/100021907059933/,0
https://www.facebook.com/groups/1573967270163785/user/100036077061165/,0
https://www.facebook.com/groups/1573967270163785/user/100084367592975/,0
https://www.facebook.com/groups/1573967270163785/user/100061892762823/,0
https://www.facebook.com/groups/1573967270163785/user/61570627022304/,0
https://www.facebook.com/groups/1573967270163785/user/61556725602296/,0
https://www.facebook.com/groups/1573967270163785/user/61561845793124/,0
https://www.facebook.com/groups/1573967270163785/user/61553546075421/,0
https://www.facebook.com/groups/1573967270163785/user/100085562972700/,0
https://www.facebook.com/groups/1573967270163785/user/100084360198105/,0
https://www.facebook.com/groups/1573967270163785/user/100092435803665/,0
https://www.facebook.com/groups/1573967270163785/user/100071117155029/,0
https://www.facebook.com/groups/1573967270163785/user/100078415743446/,0
https://www.facebook.com/groups/1573967270163785/user/61551951995966/,0
https://www.facebook.com/groups/1573967270163785/user/100082013173217/,0
https://www.facebook.com/groups/1573967270163785/user/100073532456033/,0
https://www.facebook.com/groups/1573967270163785/user/61557727186428/,0
https://www.facebook.com/groups/1573967270163785/user/100089146854350/,0
https://www.facebook.com/groups/1573967270163785/user/61553859403228/,0
https://www.facebook.com/groups/1573967270163785/user/100077047145260/,0
https://www.facebook.com/groups/1573967270163785/user/100081314862591/,0
https://www.facebook.com/groups/1573967270163785/user/100094205544340/,0
https://www.facebook.com/groups/1573967270163785/user/100071433745945/,0
https://www.facebook.com/groups/1573967270163785/user/100088638824724/,0
https://www.facebook.com/groups/1573967270163785/user/100004889896808/,0
https://www.facebook.com/groups/1573967270163785/user/61551505162737/,0
https://www.facebook.com/groups/1573967270163785/user/100027358953552/,0
https://www.facebook.com/groups/1573967270163785/user/100015832774883/,0
https://www.facebook.com/groups/1573967270163785/user/100014276283265/,0
https://www.facebook.com/groups/1573967270163785/user/61555267011588/,0
https://www.facebook.com/groups/1573967270163785/user/61555543860896/,0
https://www.facebook.com/groups/1573967270163785/user/100092256335872/,0
https://www.facebook.com/groups/1573967270163785/user/61555031295099/,0
https://www.facebook.com/groups/1573967270163785/user/100002743760424/,0
https://www.facebook.com/groups/1573967270163785/user/100044220232241/,0
https://www.facebook.com/groups/1573967270163785/user/100017395239321/,0
https://www.facebook.com/groups/1573967270163785/user/61561200722613/,0
https://www.facebook.com/groups/1573967270163785/user/100090799907573/,0
https://www.facebook.com/groups/1573967270163785/user/61550807138457/,0
https://www.facebook.com/groups/1573967270163785/user/100072560389236/,0
https://www.facebook.com/groups/1573967270163785/user/100032868373141/,0
https://www.facebook.com/groups/1573967270163785/user/100011612711775/,0
https://www.facebook.com/groups/1573967270163785/user/100013348290975/,0
https://www.facebook.com/groups/1573967270163785/user/100058048005149/,0
https://www.facebook.com/groups/1573967270163785/user/100058432902815/,0
https://www.facebook.com/groups/1573967270163785/user/100008252471174/,0
https://www.facebook.com/groups/1573967270163785/user/100051442786674/,0
https://www.facebook.com/groups/1573967270163785/user/61567148235405/,0
https://www.facebook.com/groups/1573967270163785/user/100018313596296/,0
https://www.facebook.com/groups/1573967270163785/user/61555455644886/,0
https://www.facebook.com/groups/1573967270163785/user/100067783097655/,0
https://www.facebook.com/groups/1573967270163785/user/100082719472853/,0
https://www.facebook.com/groups/1573967270163785/user/100088235419847/,0
https://www.facebook.com/groups/1573967270163785/user/100008513777096/,0
https://www.facebook.com/groups/1573967270163785/user/61552145125762/,0
https://www.facebook.com/groups/1573967270163785/user/100057023373462/,0
https://www.facebook.com/groups/1573967270163785/user/61566942432057/,0
https://www.facebook.com/groups/1573967270163785/user/100061352606435/,0
https://www.facebook.com/groups/1573967270163785/user/100080096660986/,0
https://www.facebook.com/groups/1573967270163785/user/100077355157718/,0
https://www.facebook.com/groups/1573967270163785/user/100088385982843/,0
https://www.facebook.com/groups/1573967270163785/user/100067651795978/,0
https://www.facebook.com/groups/1573967270163785/user/100085494553424/,0
https://www.facebook.com/groups/1573967270163785/user/61550519619829/,0
https://www.facebook.com/groups/1573967270163785/user/100036132670622/,0
https://www.facebook.com/groups/1573967270163785/user/100071556180677/,0
https://www.facebook.com/groups/1573967270163785/user/100060368268822/,0
https://www.facebook.com/groups/1573967270163785/user/61551775710715/,0
https://www.facebook.com/groups/1573967270163785/user/100069417747160/,0
https://www.facebook.com/groups/1573967270163785/user/100075840851345/,0
https://www.facebook.com/groups/1573967270163785/user/61559085215664/,0
https://www.facebook.com/groups/1573967270163785/user/61556145070699/,0
https://www.facebook.com/groups/1573967270163785/user/100019997662192/,0
https://www.facebook.com/groups/1573967270163785/user/100093622369952/,0
https://www.facebook.com/groups/1573967270163785/user/61563960863477/,0
https://www.facebook.com/groups/1573967270163785/user/61554751361981/,0
https://www.facebook.com/groups/1573967270163785/user/61553081190933/,0
https://www.facebook.com/groups/1573967270163785/user/61553809737727/,0
https://www.facebook.com/groups/1573967270163785/user/100072673897319/,0
https://www.facebook.com/groups/1573967270163785/user/100084697565290/,0
https://www.facebook.com/groups/1573967270163785/user/61567824017199/,0
https://www.facebook.com/groups/1573967270163785/user/100074555020253/,0
https://www.facebook.com/groups/1573967270163785/user/100095189515516/,0
https://www.facebook.com/groups/1573967270163785/user/100089273868529/,0
https://www.facebook.com/groups/1573967270163785/user/100084684439702/,0
https://www.facebook.com/groups/1573967270163785/user/100062423134024/,0
https://www.facebook.com/groups/1573967270163785/user/100089471280908/,0
https://www.facebook.com/groups/1573967270163785/user/100069015496911/,0
https://www.facebook.com/groups/1573967270163785/user/100092661660100/,0
https://www.facebook.com/groups/1573967270163785/user/100077561762374/,0
https://www.facebook.com/groups/1573967270163785/user/100076627347285/,0
https://www.facebook.com/groups/1573967270163785/user/100073652949839/,0
https://www.facebook.com/groups/1573967270163785/user/100086486275324/,0
https://www.facebook.com/groups/1573967270163785/user/61557623425798/,0
https://www.facebook.com/groups/1573967270163785/user/100074063576425/,0
https://www.facebook.com/groups/1573967270163785/user/61570565056920/,0
https://www.facebook.com/groups/1573967270163785/user/100071598417257/,0
https://www.facebook.com/groups/1573967270163785/user/100038259648558/,0
https://www.facebook.com/groups/1573967270163785/user/100005978975768/,0
https://www.facebook.com/groups/1573967270163785/user/61561922727178/,0
https://www.facebook.com/groups/1573967270163785/user/61570919060480/,0
https://www.facebook.com/groups/1573967270163785/user/61570983959677/,0
https://www.facebook.com/groups/1573967270163785/user/61553157537795/,0
https://www.facebook.com/groups/1573967270163785/user/100037475053271/,0
https://www.facebook.com/groups/1573967270163785/user/100092419278925/,0
https://www.facebook.com/groups/1573967270163785/user/61551789821306/,0
https://www.facebook.com/groups/1573967270163785/user/100095155167102/,0
https://www.facebook.com/groups/1573967270163785/user/100092459505791/,0
https://www.facebook.com/groups/1573967270163785/user/61556716110927/,0
https://www.facebook.com/groups/1573967270163785/user/61562848977446/,0
https://www.facebook.com/groups/1573967270163785/user/61564632106402/,0
https://www.facebook.com/groups/1573967270163785/user/100076311586104/,0
https://www.facebook.com/groups/1573967270163785/user/100081575093912/,0
https://www.facebook.com/groups/1573967270163785/user/100028318281396/,0
https://www.facebook.com/groups/1573967270163785/user/61556829460047/,0
https://www.facebook.com/groups/1573967270163785/user/61559000474818/,0
https://www.facebook.com/groups/1573967270163785/user/100065009392241/,0
https://www.facebook.com/groups/1573967270163785/user/100052705368594/,0
https://www.facebook.com/groups/1573967270163785/user/100058899443614/,0
https://www.facebook.com/groups/1573967270163785/user/100069156591616/,0
https://www.facebook.com/groups/1573967270163785/user/100073400490867/,0
https://www.facebook.com/groups/1573967270163785/user/61554429755312/,0
https://www.facebook.com/groups/1573967270163785/user/100047753564990/,0
https://www.facebook.com/groups/1573967270163785/user/100088228946613/,0
https://www.facebook.com/groups/1573967270163785/user/61570369181702/,0
https://www.facebook.com/groups/1573967270163785/user/100075130762209/,0
https://www.facebook.com/groups/1573967270163785/user/100091430086095/,0
https://www.facebook.com/groups/1573967270163785/user/61550220591151/,0
https://www.facebook.com/groups/1573967270163785/user/100064677695448/,0
https://www.facebook.com/groups/1573967270163785/user/100073224165725/,0
https://www.facebook.com/groups/1573967270163785/user/61554507643615/,0
https://www.facebook.com/groups/1573967270163785/user/100052122487112/,0
https://www.facebook.com/groups/1573967270163785/user/100040864643402/,0
https://www.facebook.com/groups/1573967270163785/user/100009078909934/,0
https://www.facebook.com/groups/1573967270163785/user/100087945259597/,0
https://www.facebook.com/groups/1573967270163785/user/100076569256759/,0
https://www.facebook.com/groups/1573967270163785/user/61554622282870/,0
https://www.facebook.com/groups/1573967270163785/user/61550875060956/,0
https://www.facebook.com/groups/1573967270163785/user/61566442852314/,0
https://www.facebook.com/groups/1573967270163785/user/61554204134632/,0
https://www.facebook.com/groups/1573967270163785/user/100095473723314/,0
https://www.facebook.com/groups/1573967270163785/user/100095036400085/,0
https://www.facebook.com/groups/1573967270163785/user/100047912681865/,0
https://www.facebook.com/groups/1573967270163785/user/100033279076706/,0
https://www.facebook.com/groups/1573967270163785/user/100071911774450/,0
https://www.facebook.com/groups/1573967270163785/user/100046708021004/,0
https://www.facebook.com/groups/1573967270163785/user/100052367774861/,0
https://www.facebook.com/groups/1573967270163785/user/100067506150787/,0
https://www.facebook.com/groups/1573967270163785/user/100079814299179/,0
https://www.facebook.com/groups/1573967270163785/user/61551785372792/,0
https://www.facebook.com/groups/1573967270163785/user/100016735906741/,0
https://www.facebook.com/groups/1573967270163785/user/100089075979932/,0
https://www.facebook.com/groups/1573967270163785/user/100089437234016/,0
https://www.facebook.com/groups/1573967270163785/user/61550686958986/,0
https://www.facebook.com/groups/1573967270163785/user/61568166585490/,0
https://www.facebook.com/groups/1573967270163785/user/100083358754052/,0
https://www.facebook.com/groups/1573967270163785/user/100077569483389/,0
https://www.facebook.com/groups/1573967270163785/user/100082741824386/,0
https://www.facebook.com/groups/1573967270163785/user/100094597256448/,0
https://www.facebook.com/groups/1573967270163785/user/100086214648429/,0
https://www.facebook.com/groups/1573967270163785/user/100071879426060/,0
https://www.facebook.com/groups/1573967270163785/user/61560915465705/,0
https://www.facebook.com/groups/1573967270163785/user/100067810479472/,0
https://www.facebook.com/groups/1573967270163785/user/61556109737865/,0
https://www.facebook.com/groups/1573967270163785/user/100037654860420/,0
https://www.facebook.com/groups/1573967270163785/user/100020165614353/,0
https://www.facebook.com/groups/1573967270163785/user/100081655333704/,0
https://www.facebook.com/groups/1573967270163785/user/61569503324447/,0
https://www.facebook.com/groups/1573967270163785/user/100028233408221/,0
https://www.facebook.com/groups/1573967270163785/user/100070691974315/,0
https://www.facebook.com/groups/1573967270163785/user/100080684475062/,0
https://www.facebook.com/groups/1573967270163785/user/61570070154351/,0
https://www.facebook.com/groups/1573967270163785/user/100035220890568/,0
https://www.facebook.com/groups/1573967270163785/user/61552521820435/,0
https://www.facebook.com/groups/1573967270163785/user/100053900447614/,0
https://www.facebook.com/groups/1573967270163785/user/100089961711401/,0
https://www.facebook.com/groups/1573967270163785/user/100060937459421/,0
https://www.facebook.com/groups/1573967270163785/user/100083346873227/,0
https://www.facebook.com/groups/1573967270163785/user/100056853507008/,0
https://www.facebook.com/groups/1573967270163785/user/100090101350719/,0
https://www.facebook.com/groups/1573967270163785/user/100091872373281/,0
https://www.facebook.com/groups/1573967270163785/user/100057178316274/,0
https://www.facebook.com/groups/1573967270163785/user/61550314100456/,0
https://www.facebook.com/groups/1573967270163785/user/61555387556128/,0
https://www.facebook.com/groups/1573967270163785/user/100014305453784/,0
https://www.facebook.com/groups/1573967270163785/user/100049930912625/,0
https://www.facebook.com/groups/1573967270163785/user/61561191177933/,0
https://www.facebook.com/groups/1573967270163785/user/100090703574217/,0
https://www.facebook.com/groups/1573967270163785/user/100047070848351/,0
https://www.facebook.com/groups/1573967270163785/user/100080372103532/,0
https://www.facebook.com/groups/1573967270163785/user/100093023527003/,0
https://www.facebook.com/groups/1573967270163785/user/100061683335244/,0
https://www.facebook.com/groups/1573967270163785/user/100037141969115/,0
https://www.facebook.com/groups/1573967270163785/user/61569267066723/,0
https://www.facebook.com/groups/1573967270163785/user/100047224748491/,0
https://www.facebook.com/groups/1573967270163785/user/61569038741267/,0
https://www.facebook.com/groups/1573967270163785/user/100076864582058/,0
https://www.facebook.com/groups/1573967270163785/user/100083066202699/,0
https://www.facebook.com/groups/1573967270163785/user/100093356036276/,0
https://www.facebook.com/groups/1573967270163785/user/100092208703040/,0
https://www.facebook.com/groups/1573967270163785/user/100080169186584/,0
https://www.facebook.com/groups/1573967270163785/user/61559891126884/,0
https://www.facebook.com/groups/1573967270163785/user/61550284116445/,0
https://www.facebook.com/groups/1573967270163785/user/61565506612204/,0
https://www.facebook.com/groups/1573967270163785/user/100081116922369/,0
https://www.facebook.com/groups/1573967270163785/user/100079459580321/,0
https://www.facebook.com/groups/1573967270163785/user/61568401801480/,0
https://www.facebook.com/groups/1573967270163785/user/100050769861473/,0
https://www.facebook.com/groups/1573967270163785/user/100092393762373/,0
https://www.facebook.com/groups/1573967270163785/user/100079105397020/,0
https://www.facebook.com/groups/1573967270163785/user/100044060311154/,0
https://www.facebook.com/groups/1573967270163785/user/100088359824395/,0
https://www.facebook.com/groups/1573967270163785/user/100068841848701/,0
https://www.facebook.com/groups/1573967270163785/user/61559318174418/,0
https://www.facebook.com/groups/1573967270163785/user/61567974010365/,0
https://www.facebook.com/groups/1573967270163785/user/100078458392421/,0
https://www.facebook.com/groups/1573967270163785/user/100054666030733/,0
https://www.facebook.com/groups/1573967270163785/user/100085434613094/,0
https://www.facebook.com/groups/1573967270163785/user/100013857093972/,0
https://www.facebook.com/groups/1573967270163785/user/61561655275873/,0
https://www.facebook.com/groups/1573967270163785/user/100084811893431/,0
https://www.facebook.com/groups/1573967270163785/user/100091432621057/,0
https://www.facebook.com/groups/1573967270163785/user/61569365960336/,0
https://www.facebook.com/groups/1573967270163785/user/100073694888106/,0
https://www.facebook.com/groups/1573967270163785/user/100035677604676/,0
https://www.facebook.com/groups/1573967270163785/user/100054195796146/,0
https://www.facebook.com/groups/1573967270163785/user/100088367259143/,0
https://www.facebook.com/groups/1573967270163785/user/61559773206779/,0
https://www.facebook.com/groups/1573967270163785/user/100068252462477/,0
https://www.facebook.com/groups/1573967270163785/user/100090594856089/,0
https://www.facebook.com/groups/1573967270163785/user/100093658736371/,0
https://www.facebook.com/groups/1573967270163785/user/100085101068199/,0
https://www.facebook.com/groups/1573967270163785/user/100044334694858/,0
https://www.facebook.com/groups/1573967270163785/user/100086504463403/,0
https://www.facebook.com/groups/1573967270163785/user/100082073233345/,0
https://www.facebook.com/groups/1573967270163785/user/100055608911772/,0
https://www.facebook.com/groups/1573967270163785/user/61565865337950/,0
https://www.facebook.com/groups/1573967270163785/user/61560452610295/,0
https://www.facebook.com/groups/1573967270163785/user/100055550640819/,0
https://www.facebook.com/groups/1573967270163785/user/61555195687516/,0
https://www.facebook.com/groups/1573967270163785/user/100088940028310/,0
https://www.facebook.com/groups/1573967270163785/user/100079636984745/,0
https://www.facebook.com/groups/1573967270163785/user/100086022871261/,0
https://www.facebook.com/groups/1573967270163785/user/100076351008479/,0
https://www.facebook.com/groups/1573967270163785/user/100078507740585/,0
https://www.facebook.com/groups/1573967270163785/user/61555787318067/,0
https://www.facebook.com/groups/1573967270163785/user/100095153480871/,0
https://www.facebook.com/groups/1573967270163785/user/100078073266095/,0
https://www.facebook.com/groups/1573967270163785/user/100047693671638/,0
https://www.facebook.com/groups/1573967270163785/user/61553059396545/,0
https://www.facebook.com/groups/1573967270163785/user/100071110734311/,0
https://www.facebook.com/groups/1573967270163785/user/61550558260207/,0
https://www.facebook.com/groups/1573967270163785/user/100077333274465/,0
https://www.facebook.com/groups/1573967270163785/user/100041109930394/,0
https://www.facebook.com/groups/1573967270163785/user/61566983965853/,0
https://www.facebook.com/groups/1573967270163785/user/100061567474660/,0
https://www.facebook.com/groups/1573967270163785/user/100057834090879/,0
https://www.facebook.com/groups/1573967270163785/user/100090394611910/,0
https://www.facebook.com/groups/1573967270163785/user/100088114633235/,0
https://www.facebook.com/groups/1573967270163785/user/100056910004047/,0
https://www.facebook.com/groups/1573967270163785/user/100087397974509/,0
https://www.facebook.com/groups/1573967270163785/user/100059260243151/,0
https://www.facebook.com/groups/1573967270163785/user/61557827030685/,0
https://www.facebook.com/groups/1573967270163785/user/100094301841651/,0
